customer_age,customer_income,account_age_days,is_foreign_transaction,device_fingerprint_age_days,merchant_risk_score,transaction_amount,transaction_velocity_24h,is_fraud
58,24731.839624366236,225,1,111,0.10925735073033487,1606.4927982811191,3,0
54,50675.76085653574,428,1,19,0.22216794191152978,2711.9129372059747,1,0
39,168868.78269023303,352,0,56,0.2424377022454053,7459.097700506559,4,1
31,20449.62167622081,291,0,71,0.26824815613814174,1582.9342896737624,1,0
59,33641.09136283941,511,0,4,0.35483215281492825,1940.8397118991759,1,0
53,10297.107941398466,349,1,23,0.41489238809034557,1446.2915809037813,5,0
18,51575.35274617372,171,0,30,0.43086612005057656,2938.0736128755275,1,0
37,20910.3136045222,300,0,97,0.610273752010751,1626.696175512065,1,0
44,128135.3075446315,220,1,32,0.41920191933611956,6030.292935025085,1,1
53,48448.4600182789,47,1,81,0.1705929438032428,2453.790750920313,1,0
55,28952.434910009124,453,0,10,0.38027273376531473,2463.646873505757,4,0
46,29113.964276993476,1436,0,102,0.5515539787789862,2022.9998554949857,2,0
50,48619.53444353814,1096,1,178,0.1512308114805529,2607.6232492159975,2,0
42,63125.334153218755,41,0,151,0.29744674643497354,3101.6262909522325,1,0
31,14255.968908029276,117,0,454,0.22329912452592277,1194.9149033797908,3,0
38,32244.97940053108,422,0,193,0.07188442241584905,1963.11668954385,3,0
42,36238.399184334776,52,0,126,0.29424664603918993,1978.9706452688931,4,1
41,43017.47776653611,24,0,75,0.5484584924998146,2540.332868678169,4,0
18,103225.45136369405,903,1,14,0.20014954299812238,4755.9125740798045,2,0
36,11609.519720071272,105,1,54,0.605242644853289,1856.272307573609,3,0
42,78021.6374174171,34,0,67,0.6124386799142983,4076.518076887001,2,0
37,48606.67544562413,103,1,26,0.3290095605359958,2620.6793439684116,1,0
38,24385.864737912074,16,0,97,0.20749408497365213,1773.7275887429541,1,0
49,69219.01279762966,246,0,0,0.5194675832499205,3482.015190605558,2,0
25,26729.02523476398,65,0,133,0.4404076008592384,1841.2367817985428,1,0
18,8519.51765429612,147,1,272,0.11538610333367658,1134.0310388870698,3,0
36,2328.428491508001,403,0,85,0.07927497147280349,1058.7399850620873,2,0
53,13723.581590511812,244,0,44,0.22717251923248716,1172.896842350282,3,0
67,23497.62374259645,417,0,21,0.2194145109341831,1497.9933622327558,2,0
53,41662.582191745794,72,1,121,0.2084060302616772,2787.8949723339383,1,0
19,58562.03289334544,20,0,48,0.31879639854225117,2851.2527952892883,1,0
38,29541.706861351202,868,0,18,0.00884494719640899,1770.3383625673578,5,0
45,11753.650545780574,66,0,13,0.35802692682588566,1556.337442109643,3,0
44,26784.818891111598,397,1,131,0.6035967565852509,1621.4666690282256,3,1
50,30497.192343962048,213,1,98,0.6285482640527235,1758.9550454731473,2,0
28,145807.71723208405,31,0,128,0.06541563598300423,6729.117860053337,1,0
42,56696.85992548222,248,0,33,0.34907506182954123,2829.0737507739577,2,0
48,9651.117118094464,28,0,12,0.3257143273315678,934.1503279073396,5,0
54,28225.163599718675,402,0,61,0.424759510876252,1978.3720316601057,2,0
29,63398.27265661335,279,0,16,0.5594815556797818,4388.710876134568,2,0
36,36930.72129460581,138,0,31,0.07131224607288017,2552.187418631955,3,0
18,9906.759149951304,355,0,178,0.2977750337694262,1339.5052396469796,3,0
32,69892.90735768006,1177,0,10,0.0851395221069364,3537.9455831528057,2,0
34,48570.26130469517,59,1,76,0.41493579756375,2557.6530195164737,2,0
26,32029.103852308832,473,0,100,0.3127441339488668,1934.5492752560733,4,1
44,19051.65286270158,164,0,14,0.11910155730014622,1394.3823157813147,4,0
41,81688.1169171066,20,0,90,0.11568049425434299,4626.356082650013,6,0
18,8508.351078538662,99,0,6,0.22192274054837283,956.1588570677741,3,0
45,10473.231329015478,307,0,61,0.6082750743344771,1089.8874991204248,2,0
28,20173.748271429962,43,1,61,0.32414699448583795,1692.009559986614,2,0
49,46248.76360610679,404,0,71,0.1862863430164023,2500.5735244957846,2,0
22,12194.36278363997,580,0,14,0.1572782314589782,1928.2152901633344,1,0
42,23487.367138896498,10,1,171,0.26981906216148377,1823.885429263079,4,0
37,27636.97478830674,722,0,28,0.19127869635285327,1666.4997271886236,2,0
46,47788.574229687205,857,0,410,0.18865268744476113,2519.1153692751095,3,0
43,29101.74607785001,513,0,112,0.25359192169233147,2106.496695854647,1,0
38,29189.004829647412,455,0,76,0.40030497763582235,1793.7037966450664,5,0
18,20647.54206166157,16,1,49,0.1957822567687575,1529.7117004645177,1,1
19,86787.87161415188,309,0,63,0.36768385896935485,4472.5527815935075,3,1
33,61561.95890768434,387,0,60,0.47177335158337547,3315.2088874930114,2,0
41,59816.42072640565,50,0,2,0.05349575610149936,3114.710148315234,2,0
32,19488.545392260963,821,0,53,0.26925564665606144,1385.3737451871318,2,0
51,24098.917679369766,204,0,20,0.22906417724627554,1513.245941795909,2,0
37,53163.55365240324,288,0,20,0.31237173667240137,2718.2511740753444,3,0
27,22697.251264086437,266,0,42,0.28893793590042877,1475.870079839359,2,0
37,17305.663467682716,773,0,395,0.3269275306059979,1632.3332641308957,2,0
45,45750.80714214211,622,1,191,0.1534159329171699,2492.803111115255,1,0
46,12755.20694184234,576,0,2,0.16075119314236216,1723.788944051478,2,0
70,30713.71821859316,456,0,39,0.312019632243546,1969.5560116951794,2,0
31,74147.93318213585,199,0,92,0.3860804037557812,3839.9606568620643,3,0
40,40791.245610643055,468,1,26,0.18839239807075728,2708.968496336406,3,0
48,15714.027959423915,484,0,2,0.3900292834722109,1191.8834961813448,3,0
41,53003.345653574266,232,0,7,0.2495033247012782,3519.8681062918577,3,0
34,22453.48168538818,41,0,55,0.3396480789797401,1538.4145114090397,1,0
18,71432.83843052234,380,0,206,0.11111508135576595,3384.872022148391,2,0
34,54574.144324313565,1063,1,63,0.0590811411688174,2765.5604214745717,1,0
25,27509.595649812152,226,0,8,0.12890401503511473,2346.708078193101,3,1
18,19932.10224697264,1459,0,90,0.2962205037405765,1779.1428704039986,5,1
30,18408.569615083616,352,0,9,0.33290653107602675,1239.9883667853157,2,0
26,288293.2612356841,56,0,60,0.2945780809438035,12507.313272597992,3,0
50,5807.456735387133,71,0,293,0.3835486118472582,938.1159599522098,4,0
51,8881.974913077484,281,0,35,0.46406993236881944,1373.0671299680755,2,0
28,87726.94527742479,466,0,86,0.10724107122515203,4191.722709308596,1,0
38,73813.64380128159,1393,0,243,0.12450394651611786,3610.079062606743,3,0
18,48449.31526826933,158,0,17,0.2444580018729523,2646.692255467767,3,0
34,7379.506739492614,42,1,17,0.5074449623218271,798.867847408726,3,0
47,55885.34228394259,19,1,80,0.155828383011076,2860.179955085808,4,0
54,16585.29254791752,86,0,89,0.35641494245853317,1933.5423146438213,2,1
31,33554.99422337885,269,0,133,0.3256295151290415,1855.6592195330284,4,1
57,50286.88930679294,144,0,37,0.3840296820001569,2721.683669100165,1,1
19,54462.61039437443,259,0,3,0.46220771350068346,2706.19735510994,3,0
23,21578.40718734842,447,0,166,0.3717079220188369,1517.746334141665,1,0
52,101513.09469627554,173,0,65,0.11562197142103758,4873.511578273095,2,0
67,69586.10634691623,32,0,404,0.5478170256780389,4103.660224210613,1,0
49,16846.1697533774,924,0,168,0.05936085955842255,1183.734580871973,3,0
41,24740.201693295665,218,0,121,0.30622402547902383,1741.7034017998542,3,0
18,19792.70992668684,216,0,223,0.6477662260220752,1773.647142346005,1,0
18,34540.77572560601,426,0,13,0.19701644193924356,1932.9104531987277,1,0
43,60074.503564503655,452,1,527,0.3280459520924212,3921.5406552278864,3,0
36,8262.142698948159,335,0,42,0.45680954127185885,1211.2784330182194,1,0
25,7425.398726388498,248,0,32,0.5302445441124946,855.7573687842857,5,0
42,18663.914614310223,217,0,26,0.456598628506203,1607.528012956569,2,0
43,107168.33870619256,46,0,115,0.34690837002897423,5542.105030950346,3,0
56,43916.57321230695,123,0,8,0.13520164600525875,2612.2326365510567,5,0
44,128250.25607455602,283,0,11,0.3935092673045717,6195.445131428433,2,0
60,32061.11811955773,84,0,217,0.30384621767959447,2136.573333712968,2,0
42,18515.61788191226,142,0,13,0.2021976584922746,1661.909114234062,3,0
40,9498.147530509032,563,0,52,0.5440885172992295,1736.90928395654,2,0
57,18707.28744253531,8,0,15,0.5292879220245358,1281.6773833917619,2,0
27,22111.848866326007,99,1,7,0.2825052530218765,1738.0296507378725,3,0
84,5217.835720669313,70,0,261,0.11442244003123934,839.5315974808905,4,0
47,18529.78246168757,143,0,189,0.1798745315609246,1266.831729806885,2,1
47,18400.074423375263,449,0,33,0.5442563388140949,1599.0280236584451,2,0
49,36952.8644244155,34,0,335,0.15176173938810653,2125.954958088822,2,0
70,35111.42429588909,487,0,24,0.1106980115716436,2134.927157472104,1,0
53,46911.52386464521,548,0,96,0.15330989121442892,2688.3689387388617,2,0
18,9915.37323580596,706,0,44,0.5619907357093524,1194.0962833544918,2,0
63,14646.958900859541,105,0,65,0.1443803698528547,1109.0325541990067,2,0
36,76171.99696092326,109,0,237,0.41585978553373976,4148.434610395933,1,0
43,29517.769558418888,58,0,4,0.34441932316996504,2655.7887459367976,5,0
22,71506.79991896421,271,1,129,0.3501513600040965,4504.771457111371,1,0
49,32436.30746683745,453,0,16,0.18221286369796902,1952.247232802548,5,0
32,42181.52216777688,22,0,292,0.3953175597762021,2439.8928242691745,6,0
43,55434.190472341084,1220,0,62,0.20248144485576203,2724.272888363951,2,0
37,23267.54442854187,77,0,119,0.4136054842263233,1444.332963366435,1,1
70,21296.660259149525,127,0,242,0.12655427482354917,1436.2458946807349,2,0
71,21078.684975587952,275,0,143,0.17001596631994528,1499.3804938449614,2,0
42,34119.77020562493,123,0,30,0.5320787984277582,1987.3920781442876,2,0
42,57489.39775036532,382,0,81,0.2281708308072957,2983.250933787573,3,0
36,26231.088618326547,38,0,150,0.09673116263328915,1606.3576496430335,1,0
58,91497.11982952453,792,0,22,0.4764105489764429,4301.644635197691,4,0
37,147222.63867720246,87,0,181,0.21636368312598087,6713.855855245919,1,0
35,17983.48621732157,3,0,26,0.2435931610635248,1431.6091493227927,3,1
56,93971.81765319314,48,1,26,0.06995103871210707,4411.884540552894,3,0
33,35799.28991324106,108,0,119,0.1559180795194032,2004.5369545662568,3,0
41,49246.90510565287,964,0,26,0.14984288822861033,2628.2549120610124,2,0
18,32625.83949806112,475,0,86,0.016831762685725483,2101.5730750696257,6,0
52,96307.05279339192,110,0,124,0.06280457198855338,4368.16540848234,1,1
71,47949.36701236251,93,0,58,0.565513544647012,2471.6990430013566,1,0
52,27497.17893283756,32,0,263,0.5048808128443625,2208.7041856633778,2,0
63,26005.972353943358,161,0,179,0.11697892604674122,1674.7852593825148,4,1
29,13890.757360160042,118,0,35,0.2982068389301833,1645.2394822416372,3,0
45,22987.653633200596,66,0,1,0.5555769289786338,1493.0896413360174,1,0
27,96399.70899999693,2030,0,98,0.23431198443427864,5246.000222009868,2,0
38,86370.270153814,494,0,79,0.10637944882746135,4270.67667783116,1,0
53,21762.343049589253,123,0,9,0.454799957300492,1689.2816391235751,3,0
43,15087.01492873575,392,1,228,0.34268210733113685,1108.4537434740375,3,1
20,77762.8773151547,117,0,329,0.13953777077626578,3719.4234853961293,2,0
22,51190.36353327489,550,0,196,0.30633200631632945,2791.5129358964127,3,0
21,7473.797704494523,72,0,89,0.283867075080771,964.2996832020084,1,0
49,363589.88113541325,98,0,34,0.39847034240448015,15138.702753923024,2,0
72,36655.64623828108,78,1,119,0.31540514347522847,1970.886623655096,1,1
62,141680.76525083595,140,0,199,0.30177090885825314,6510.749968684469,2,0
18,41745.9714090706,230,0,3,0.24138137117538905,2275.763827628147,3,0
63,15794.365286770197,637,0,10,0.17306398584955182,1521.8812325994872,3,0
56,42414.023537962006,57,0,30,0.34113764779794514,3135.728652034807,1,0
18,11225.583651764062,445,0,39,0.11576673826453165,1004.74168773429,1,0
37,32835.29324982691,450,0,43,0.7861794561086294,2056.8531429034247,4,0
58,15207.992644184638,519,0,79,0.38148102067313217,1626.0483554107743,3,0
50,30836.874689438042,2,0,31,0.4218001626527751,1885.691606297107,2,0
22,44285.14007988848,609,1,73,0.2915521350284267,2468.1210609429395,1,0
51,46000.7732752554,207,0,136,0.31904270543003543,2434.6008321127406,2,0
18,11295.342321797196,25,0,64,0.1719736079074834,995.343914775761,1,0
38,21680.179078947676,249,1,59,0.1979016955877632,1758.5040231032408,1,0
59,7478.552045385209,735,0,55,0.2898615903783588,1366.6211919570078,4,0
42,59675.95519293706,71,0,174,0.3259101007190297,3181.970784466729,3,0
34,42712.56482706191,118,0,10,0.3190775316801763,2287.2015728505858,1,0
55,14187.333212886471,89,1,233,0.2465933140351402,1569.399248200664,1,0
56,111828.16557493855,135,1,73,0.24961977294222543,5358.208111176452,3,0
61,52746.45995564436,305,0,62,0.2247082840423655,2756.8405947846077,2,0
55,33383.39634065991,1139,1,1,0.45911039282313854,1920.0535787255449,4,1
58,24868.306129498087,0,0,210,0.3287751783171688,1650.9582707236652,2,0
52,21806.415801919564,968,0,141,0.17404729757826154,1420.9803529029975,1,0
45,19314.605691246627,70,1,12,0.5013171671223084,1495.8331833259724,1,0
43,92889.59586424333,1065,0,50,0.23845364924983234,4401.001311616599,3,0
38,45232.63023550122,194,0,87,0.2374439951414858,2428.8641193141557,1,0
23,15690.710550343347,337,0,75,0.5649351382303038,1147.4294435921322,2,0
27,102487.17418955638,563,0,175,0.5169453503565002,5034.329244306927,2,0
37,33782.05833828557,16,0,127,0.1053973762093253,2045.2372536177133,1,0
45,17409.853174317086,1386,0,49,0.2982471149442338,1270.0570921488868,2,0
63,176376.47980286588,16,0,11,0.23846481602674893,7614.713536621588,2,0
41,15123.480441788059,235,0,137,0.21362186827913646,1475.0034699861455,5,0
57,18766.1639193583,973,0,100,0.3980925648123288,1583.3215451086594,6,0
58,36321.537344976496,44,0,43,0.09880515256498947,2070.7542466000486,3,0
38,46994.29528035976,61,0,44,0.503353000951225,2713.86905895103,1,0
50,19884.73472308582,793,0,159,0.3313163715457029,1520.8516780834607,1,1
38,6193.951575533802,117,0,83,0.43630234946698637,1043.4658753027356,3,0
61,37271.50606103439,839,0,48,0.46580408691465863,2145.093382995567,2,0
51,15728.335226933232,123,0,26,0.12324012734651159,1202.5431713041778,4,0
24,27248.43473335385,235,0,69,0.499826729030837,1795.1032205276172,2,0
44,18992.700020579552,289,1,53,0.6590398359567291,1550.998324567814,2,0
66,15261.748092001066,94,0,33,0.5640683528261942,1115.8949973723948,5,0
39,29343.614171954585,4,0,30,0.6879790121912993,1778.1661946191125,2,0
48,21901.57952578652,108,0,3,0.3428114032187139,1433.085615064394,4,0
50,18544.98348620123,41,0,116,0.16667111540738166,1243.3682400318453,2,0
26,78628.66858898893,775,0,5,0.3493159039562071,3772.099833424328,1,0
49,16383.974869764319,284,0,0,0.07959783973915935,1232.7336006454968,1,0
21,29673.264155588302,309,0,7,0.1256995301876505,2506.4684560241153,3,1
32,35242.57644707713,165,1,34,0.2642006545135335,2281.727032933274,2,0
58,9391.027260627363,233,0,60,0.45472238304410484,1001.0679039476502,3,0
47,14851.239674518603,663,0,43,0.25781490925127226,1242.7004825573313,4,0
37,35184.38258073079,580,0,82,0.17840532267227982,1929.5252460898596,4,0
48,34145.95660235193,88,1,94,0.010635766411417752,2548.57838840377,3,0
41,19331.058761162127,223,0,130,0.3582338376644201,1473.6376601145603,2,0
42,35566.9703255701,515,0,132,0.4855797530632431,2369.197847536576,2,0
51,44988.142804358504,285,0,0,0.17171034878917513,2434.0464564636363,2,0
31,58073.4114083723,8,0,10,0.4484047819924957,2912.5459591087424,4,1
42,61892.37451306224,794,0,145,0.11092766138927082,3026.6231033639615,4,1
37,95536.21070844922,36,0,4,0.26805960616311525,4536.960224857034,2,0
18,39581.264515466224,281,0,41,0.09653071355163731,2207.86597815876,2,0
28,11954.209009765262,38,0,100,0.19859861137220872,1102.0084979854705,3,0
65,28664.339001846565,183,0,69,0.5484650360168812,1820.7951932722995,2,0
47,13157.57797681043,880,1,1,0.4633863839430031,1152.5519958527343,2,0
22,71398.63076139808,12,0,21,0.12131187505883266,4344.285617223287,2,0
18,108933.60899079854,75,0,7,0.09123581571530445,4879.687079073617,1,0
40,36138.0090693692,510,1,34,0.2873335306663681,2003.310905782554,4,1
65,92029.26445375208,145,1,72,0.5201907854276022,4207.464345237445,1,1
39,87134.09287250992,46,0,33,0.5078710462847121,5127.606952330036,4,0
61,46301.91971467297,95,1,236,0.12758634891419024,2399.412639901142,3,0
47,55344.61017885444,775,0,244,0.5637955598027794,3022.35998913596,1,0
49,77572.96020515607,4,0,42,0.7836269368719238,4523.332601212277,2,0
21,11886.906856686815,269,0,356,0.19955254436188305,1206.330861593728,2,0
56,44278.55386540133,109,0,155,0.6680788216745068,2637.661995394142,1,0
36,56572.024379148694,104,0,107,0.10806201035489144,3065.064657265882,1,0
54,11526.465147749444,300,0,56,0.3349725708836331,1276.1177622051653,2,0
29,167674.01557389062,1154,0,107,0.2912140534681913,7405.061462585823,2,0
44,87030.52946717752,481,0,5,0.1559446948491755,4088.239654114691,2,0
47,87603.0337371325,271,0,152,0.21758393121820394,4495.043877997755,1,1
39,50368.214200654525,425,0,36,0.5159646863509809,2780.085249218977,2,0
48,17002.84518982448,275,0,43,0.44874168966601563,1479.1016071572471,1,0
38,13163.714030431012,69,0,95,0.30791759936725505,1063.7877765195249,3,0
32,33544.358375343174,1597,0,123,0.27319861035482224,3962.4994502820487,2,0
66,63415.18256778715,117,1,321,0.15164429971242888,3079.734758689931,2,1
57,56049.61748924551,6,1,63,0.10768605528788772,2933.5783095414477,3,1
30,142654.59173248318,331,1,78,0.35115170179046606,6291.975065047218,2,0
50,28323.05427062041,887,1,50,0.4831590561936327,1775.1551465282328,2,0
30,27227.415407866105,17,0,36,0.13818518744564537,1718.8181496096897,3,1
24,36541.902759523015,455,0,244,0.2815203786575354,2258.5310351424087,3,1
57,14400.840042660166,72,0,29,0.19789563480006228,1334.6609714990818,5,0
18,120753.56145088562,113,0,117,0.23159769071726555,5546.065635487331,2,0
55,29731.49206658077,140,0,91,0.11516080990743259,1730.5329016505023,2,0
38,44470.91804711629,241,0,126,0.23102985346932325,2409.676033454907,4,0
38,69664.85642071841,81,0,8,0.32879403188580836,3423.9877319179445,1,0
48,19888.417237489157,77,0,111,0.1021878615701037,2001.9672781372515,3,0
